40.6924673 -73.8108147 "Queens County"
40.7354542 -73.9170371 "Queens County"
40.7161366 -73.8184852 "Queens County"
40.6083089 -74.1313061 "Richmond County"
40.7265621 -73.9720374 "Queens County"
40.7854915 -73.9841076 "New York County"
40.7570665 -73.8386219 "Queens County"
40.6649325 -73.8019481 "Queens County"
40.8450368 -73.9450698 "Bergen County"
40.6959634 -73.9640871 
40.728233 -73.8331189 "Queens County"
40.7733364 -73.9442003 "New York County"
40.7686435 -73.9490277 "New York County"
40.6683528 -73.7380979 "Nassau County"
40.8256901 -73.8610188 Bronx
40.8040684 -73.9311544 "New York County"
40.6655527 -73.7423809 "Nassau County"
40.666638 -73.7645917 "Nassau County"
40.7286493 -73.8807263 "Kings County"
40.7391934 -73.9012705 "Queens County"
40.7151236 -73.8283642 "Queens County"
40.5447103 -74.2200655 "Middlesex County"
40.610009 -74.1818613 "Richmond County"
40.8736793 -73.9081424 "New York County"
40.787722 -73.7900511 "Nassau County"
40.6924977 -73.8795327 "Kings County"
40.7319835 -73.919113 "Queens County"
40.7303695 -73.9138714 "Queens County"
40.6105113 -74.0957491 "Hudson County"
40.6105113 -74.0957491 "Hudson County"
40.7328231 -73.8683917 "Queens County"
40.8287022 -73.842262 Bronx
40.7563226 -73.852285 "Queens County"
40.7563226 -73.852285 "Queens County"
40.7423301 -73.837628 "Queens County"
40.7211144 -73.7791391 "Queens County"
40.7842026 -73.9422047 "New York County"
40.7386632 -73.8102654 "Queens County"
40.7850321 -73.9405708 "New York County"
40.7254507 -73.8377671 "Queens County"
40.7482265 -73.7597778 "Nassau County"
40.7363917 -73.9097123 "Queens County"
40.7590201 -73.8534879 "Queens County"
40.7601349 -73.956961 "Queens County"
40.7670058 -73.8866209 "Queens County"
40.8637077 -73.8720616 Bronx
40.7644363 -73.7226787 "Nassau County"
40.789528 -73.820422 "Nassau County"
40.7097865 -73.8204183 "Queens County"
40.7014547 -73.9896203 
40.5946211 -73.9974189 "Kings County"
40.6833892 -74.0016703 
40.6587052 -73.8548924 "Kings County"
40.7432298 -73.8377723 "Queens County"
40.626717 -73.8916485 "Kings County"
40.715886 -73.8166013 "Queens County"
40.609246 -74.0905208 "Hudson County"
40.5561949 -74.2126 "Middlesex County"
40.6107448 -74.0958285 "Hudson County"
40.7398542 -73.7254136 "Nassau County"
40.802759 -73.930249 "New York County"
40.7155546 -73.8261593 "Queens County"
40.73361 -73.9238405 "Queens County"
40.7889072 -73.9376437 "New York County"
40.7408987 -73.8210669 "Queens County"
40.6276429 -73.8902159 "Kings County"
40.7092662 -73.8700486 "Queens County"
40.6166956 -73.910261 "Kings County"
40.7620943 -73.7569053 "Nassau County"
40.7303695 -73.9138714 "Queens County"
40.6198806 -74.0230108 "Kings County"
40.7263443 -73.7650719 "Nassau County"
40.8764729 -73.8705687 Bronx
40.6065466 -74.0325379 "Kings County"
40.7157218 -73.8257329 "Queens County"
40.646916 -74.0208539 "Kings County"
40.7170936 -73.8262977 "Queens County"
40.7393734 -73.7918854 "Queens County"
40.6981572 -73.8696833 "Kings County"
40.6221782 -74.1744133 "Richmond County"
40.7158211 -73.8175811 "Queens County"
40.6921591 -73.8570498 "Queens County"
40.6677797 -73.8012645 "Queens County"
40.7816666 -73.827707 Bronx
40.7721924 -73.7638449 "Nassau County"
40.6459976 -74.0164389 "Kings County"
40.8040166 -73.9309605 "New York County"
40.6665735 -73.8117629 "Queens County"
40.837175 -73.9488985 "Bergen County"
40.7967405 -73.9292434 "New York County"
40.6977347 -73.8140794 "Queens County"
40.5842549 -73.9637866 "Kings County"
40.6056732 -74.0309361 "Kings County"
40.7233371 -73.9388732 "Queens County"
40.7816671 -73.9866887 "Hudson County"
40.7429082 -73.8393082 "Queens County"
40.5254928 -74.2313226 "Middlesex County"
40.6690107 -73.9967698 
40.5851349 -73.9545353 "Kings County"
40.6656018 -73.7464742 "Nassau County"
40.7024019 -73.9604962 "Queens County"
40.7652665 -73.815165 "Nassau County"
40.8556199 -73.8332241 Bronx
40.7273497 -73.724073 "Nassau County"
40.6775306 -73.7308397 "Nassau County"
40.7007397 -73.9949795 
40.7328913 -73.920574 "Queens County"
40.6673505 -73.7699326 "Queens County"
40.7607067 -73.858238 "Queens County"
40.7275681 -73.9292693 "Queens County"
40.7188655 -73.9748205 
40.725923 -73.7243761 "Nassau County"
40.7893858 -73.7823167 "Nassau County"
40.8650713 -73.8718381 Bronx
40.8432492 -73.9450389 "Bergen County"
40.7007397 -73.9949795 
40.7433963 -73.8375431 "Queens County"
40.7891216 -73.8225821 Bronx
40.6649967 -73.8022829 "Queens County"
40.7382624 -73.7989383 "Queens County"
40.7280368 -73.9718224 "Queens County"
40.7280368 -73.9718224 "Queens County"
40.562561 -74.1973878 "Middlesex County"
40.772159 -73.9454007 "New York County"
40.667919 -73.9964083 
40.7816671 -73.9866887 "Hudson County"
40.6833892 -74.0016703 
40.7681661 -73.8374761 "Queens County"
40.5546762 -74.213007 "Middlesex County"
40.6763035 -73.8024703 "Queens County"
40.5844768 -73.9619382 "Kings County"
40.6642246 -73.8458073 "Queens County"
40.7371969 -73.9744593 "Queens County"
40.741983 -73.8247448 "Queens County"
40.8896073 -73.9087001 "New York County"
40.7283682 -73.884484 "Kings County"
40.828405 -73.8439078 Bronx
40.7283682 -73.884484 "Kings County"
40.7429082 -73.8393082 "Queens County"
40.6587052 -73.8548924 "Kings County"
40.5591019 -74.2010049 "Middlesex County"
40.7170151 -73.8297 "Queens County"
40.7530836 -73.7245788 "Nassau County"
40.7434803 -73.7328505 "Nassau County"
40.6212504 -74.1688765 "Richmond County"
40.753791 -73.7442778 "Nassau County"
40.7611686 -73.8293663 "Queens County"
40.5624106 -74.1972289 "Middlesex County"
40.6394713 -73.9027465 "Kings County"
40.6415089 -74.0211036 "Kings County"
40.8241589 -73.8746094 Bronx
40.6538564 -74.0081666 "Kings County"
40.7345017 -73.7228586 "Nassau County"
40.7662725 -73.8903376 "Queens County"
40.6358082 -74.0176144 "Kings County"
40.5983934 -73.9062789 "Kings County"
40.5521857 -74.2121158 "Middlesex County"
40.6519753 -73.8654089 "Kings County"
40.6977347 -73.8140794 "Queens County"
40.8930157 -73.9081351 "New York County"
40.6848568 -73.9780417 
40.6334725 -73.8819746 "Kings County"
40.5849314 -73.9526843 "Kings County"
40.7143515 -73.8251169 "Queens County"
40.7377986 -73.8506909 "Queens County"
40.7240823 -73.8370922 "Queens County"
40.7657379 -73.8924649 "Queens County"
